"","Week","variable","value"
"55",55,"(Intercept)",0.591209214668934
"56",56,"(Intercept)",0.591209214668934
"57",57,"(Intercept)",0.591209214668934
"58",58,"(Intercept)",0.591209214668934
"59",59,"(Intercept)",0.591209214668934
"60",60,"(Intercept)",0.591209214668934
"61",61,"(Intercept)",0.591209214668934
"62",62,"(Intercept)",0.591209214668934
"63",63,"(Intercept)",0.591209214668934
"64",64,"(Intercept)",0.591209214668934
"65",65,"(Intercept)",0.591209214668934
"66",66,"(Intercept)",0.591209214668934
"67",67,"(Intercept)",0.591209214668934
"68",68,"(Intercept)",0.591209214668934
"69",69,"(Intercept)",0.591209214668934
"70",70,"(Intercept)",0.591209214668934
"71",71,"(Intercept)",0.591209214668934
"72",72,"(Intercept)",0.591209214668934
"73",73,"(Intercept)",0.591209214668934
"74",74,"(Intercept)",0.591209214668934
"75",75,"(Intercept)",0.591209214668934
"76",76,"(Intercept)",0.591209214668934
"77",77,"(Intercept)",0.591209214668934
"78",78,"(Intercept)",0.591209214668934
"79",79,"(Intercept)",0.591209214668934
"80",80,"(Intercept)",0.591209214668934
"81",81,"(Intercept)",0.591209214668934
"82",82,"(Intercept)",0.591209214668934
"83",83,"(Intercept)",0.591209214668934
"84",84,"(Intercept)",0.591209214668934
"85",85,"(Intercept)",0.591209214668934
"86",86,"(Intercept)",0.591209214668934
"87",87,"(Intercept)",0.591209214668934
"88",88,"(Intercept)",0.591209214668934
"89",89,"(Intercept)",0.591209214668934
"90",90,"(Intercept)",0.591209214668934
"91",91,"(Intercept)",0.591209214668934
"92",92,"(Intercept)",0.591209214668934
"93",93,"(Intercept)",0.591209214668934
"94",94,"(Intercept)",0.591209214668934
"95",95,"(Intercept)",0.591209214668934
"96",96,"(Intercept)",0.591209214668934
"97",97,"(Intercept)",0.591209214668934
"98",98,"(Intercept)",0.591209214668934
"99",99,"(Intercept)",0.591209214668934
"100",100,"(Intercept)",0.591209214668934
"101",101,"(Intercept)",0.591209214668934
"102",102,"(Intercept)",0.591209214668934
"103",103,"(Intercept)",0.591209214668934
"104",104,"(Intercept)",0.591209214668934
"105",105,"(Intercept)",0.591209214668934
"106",106,"(Intercept)",0.591209214668934
"107",107,"(Intercept)",0.591209214668934
"108",108,"(Intercept)",0.591209214668934
"109",109,"(Intercept)",0.591209214668934
"110",110,"(Intercept)",0.591209214668934
"111",111,"(Intercept)",0.591209214668934
"112",112,"(Intercept)",0.591209214668934
"113",113,"(Intercept)",0.591209214668934
"114",114,"(Intercept)",0.591209214668934
"115",115,"(Intercept)",0.591209214668934
"116",116,"(Intercept)",0.591209214668934
"117",117,"(Intercept)",0.591209214668934
"118",118,"(Intercept)",0.591209214668934
"119",119,"(Intercept)",0.591209214668934
"120",120,"(Intercept)",0.591209214668934
"121",121,"(Intercept)",0.591209214668934
"122",122,"(Intercept)",0.591209214668934
"123",123,"(Intercept)",0.591209214668934
"124",124,"(Intercept)",0.591209214668934
"125",125,"(Intercept)",0.591209214668934
"126",126,"(Intercept)",0.591209214668934
"127",127,"(Intercept)",0.591209214668934
"128",128,"(Intercept)",0.591209214668934
"129",129,"(Intercept)",0.591209214668934
"130",130,"(Intercept)",0.591209214668934
"131",131,"(Intercept)",0.591209214668934
"132",132,"(Intercept)",0.591209214668934
"133",133,"(Intercept)",0.591209214668934
"134",134,"(Intercept)",0.591209214668934
"135",135,"(Intercept)",0.591209214668934
"136",136,"(Intercept)",0.591209214668934
"137",137,"(Intercept)",0.591209214668934
"138",138,"(Intercept)",0.591209214668934
"139",139,"(Intercept)",0.591209214668934
"140",140,"(Intercept)",0.591209214668934
"141",141,"(Intercept)",0.591209214668934
"142",142,"(Intercept)",0.591209214668934
"143",143,"(Intercept)",0.591209214668934
"144",144,"(Intercept)",0.591209214668934
"145",145,"(Intercept)",0.591209214668934
"146",146,"(Intercept)",0.591209214668934
"147",147,"(Intercept)",0.591209214668934
"148",148,"(Intercept)",0.591209214668934
"149",149,"(Intercept)",0.591209214668934
"150",150,"(Intercept)",0.591209214668934
"151",151,"(Intercept)",0.591209214668934
"152",152,"(Intercept)",0.591209214668934
"153",153,"(Intercept)",0.591209214668934
"154",154,"(Intercept)",0.591209214668934
"155",155,"(Intercept)",0.591209214668934
"156",156,"(Intercept)",0.591209214668934
"157",157,"(Intercept)",0.591209214668934
"158",158,"(Intercept)",0.591209214668934
"159",159,"(Intercept)",0.591209214668934
"160",160,"(Intercept)",0.591209214668934
"161",161,"(Intercept)",0.591209214668934
"162",162,"(Intercept)",0.591209214668934
"163",163,"(Intercept)",0.591209214668934
"164",164,"(Intercept)",0.591209214668934
"165",165,"(Intercept)",0.591209214668934
"166",166,"(Intercept)",0.591209214668934
"167",167,"(Intercept)",0.591209214668934
"168",168,"(Intercept)",0.591209214668934
"169",169,"(Intercept)",0.591209214668934
"170",170,"(Intercept)",0.591209214668934
"171",171,"(Intercept)",0.591209214668934
"172",172,"(Intercept)",0.591209214668934
"173",173,"(Intercept)",0.591209214668934
"174",174,"(Intercept)",0.591209214668934
"175",175,"(Intercept)",0.591209214668934
"176",176,"(Intercept)",0.591209214668934
"177",177,"(Intercept)",0.591209214668934
"178",178,"(Intercept)",0.591209214668934
"179",179,"(Intercept)",0.591209214668934
"180",180,"(Intercept)",0.591209214668934
"181",181,"(Intercept)",0.591209214668934
"182",182,"(Intercept)",0.591209214668934
"183",183,"(Intercept)",0.591209214668934
"184",184,"(Intercept)",0.591209214668934
"185",185,"(Intercept)",0.591209214668934
"186",186,"(Intercept)",0.591209214668934
"187",187,"(Intercept)",0.591209214668934
"188",188,"(Intercept)",0.591209214668934
"189",189,"(Intercept)",0.591209214668934
"190",190,"(Intercept)",0.591209214668934
"191",191,"(Intercept)",0.591209214668934
"192",192,"(Intercept)",0.591209214668934
"193",193,"(Intercept)",0.591209214668934
"194",194,"(Intercept)",0.591209214668934
"195",195,"(Intercept)",0.591209214668934
"196",196,"(Intercept)",0.591209214668934
"197",197,"(Intercept)",0.591209214668934
"198",198,"(Intercept)",0.591209214668934
"199",199,"(Intercept)",0.591209214668934
"200",200,"(Intercept)",0.591209214668934
"201",1,"TVLag0Alpha0.7Decay1.0",12.4304194069194
"202",2,"TVLag0Alpha0.7Decay1.0",3.935465926686
"203",3,"TVLag0Alpha0.7Decay1.0",2.02308468233851
"204",4,"TVLag0Alpha0.7Decay1.0",9.27754334550738
"205",5,"TVLag0Alpha0.7Decay1.0",10.499848851142
"206",6,"TVLag0Alpha0.7Decay1.0",1.25547371851656
"207",7,"TVLag0Alpha0.7Decay1.0",4.70881513065723
"208",8,"TVLag0Alpha0.7Decay1.0",7.89000496420322
"209",9,"TVLag0Alpha0.7Decay1.0",1.24535470209841
"210",10,"TVLag0Alpha0.7Decay1.0",11.2605858964818
"211",11,"TVLag0Alpha0.7Decay1.0",5.19140810343645
"212",12,"TVLag0Alpha0.7Decay1.0",11.8420415383593
"213",13,"TVLag0Alpha0.7Decay1.0",2.53949884099733
"214",14,"TVLag0Alpha0.7Decay1.0",6.81471001494323
"215",15,"TVLag0Alpha0.7Decay1.0",11.4296847592159
"216",16,"TVLag0Alpha0.7Decay1.0",11.0864203351598
"217",17,"TVLag0Alpha0.7Decay1.0",5.28451256263958
"218",18,"TVLag0Alpha0.7Decay1.0",14.3110340229357
"219",19,"TVLag0Alpha0.7Decay1.0",5.36066187771558
"220",20,"TVLag0Alpha0.7Decay1.0",9.09674606946336
"221",21,"TVLag0Alpha0.7Decay1.0",11.9845296121096
"222",22,"TVLag0Alpha0.7Decay1.0",12.7051749382086
"223",23,"TVLag0Alpha0.7Decay1.0",1.68091557351014
"224",24,"TVLag0Alpha0.7Decay1.0",12.362271778358
"225",25,"TVLag0Alpha0.7Decay1.0",4.98064721982731
"226",26,"TVLag0Alpha0.7Decay1.0",13.6457546772933
"227",27,"TVLag0Alpha0.7Decay1.0",8.90567227351766
"228",28,"TVLag0Alpha0.7Decay1.0",12.8061522602179
"229",29,"TVLag0Alpha0.7Decay1.0",13.1292347092194
"230",30,"TVLag0Alpha0.7Decay1.0",5.43635037947846
"231",31,"TVLag0Alpha0.7Decay1.0",14.7179630822972
"232",32,"TVLag0Alpha0.7Decay1.0",7.551442301742
"233",33,"TVLag0Alpha0.7Decay1.0",6.80002539351057
"234",34,"TVLag0Alpha0.7Decay1.0",13.743704169938
"235",35,"TVLag0Alpha0.7Decay1.0",6.72639714322118
"236",36,"TVLag0Alpha0.7Decay1.0",14.6404919890268
"237",37,"TVLag0Alpha0.7Decay1.0",13.7907584171089
"238",38,"TVLag0Alpha0.7Decay1.0",5.6554682738336
"239",39,"TVLag0Alpha0.7Decay1.0",3.8483825633497
"240",40,"TVLag0Alpha0.7Decay1.0",12.3508981940981
"241",41,"TVLag0Alpha0.7Decay1.0",11.3668902900908
"242",42,"TVLag0Alpha0.7Decay1.0",10.344879483213
"243",43,"TVLag0Alpha0.7Decay1.0",14.7425763250583
"244",44,"TVLag0Alpha0.7Decay1.0",11.5392210372869
"245",45,"TVLag0Alpha0.7Decay1.0",2.63582003096254
"246",46,"TVLag0Alpha0.7Decay1.0",10.2670210240931
"247",47,"TVLag0Alpha0.7Decay1.0",6.42834029987658
"248",48,"TVLag0Alpha0.7Decay1.0",12.7986841827672
"249",49,"TVLag0Alpha0.7Decay1.0",12.320546665623
"250",50,"TVLag0Alpha0.7Decay1.0",5.23531034512914
"251",51,"TVLag0Alpha0.7Decay1.0",11.2605858964818
"252",52,"TVLag0Alpha0.7Decay1.0",6.95597076464974
"253",53,"TVLag0Alpha0.7Decay1.0",11.907599757912
"254",54,"TVLag0Alpha0.7Decay1.0",10.5729137704044
"255",55,"TVLag0Alpha0.7Decay1.0",13.6384871865032
"256",56,"TVLag0Alpha0.7Decay1.0",11.2250555058054
"257",57,"TVLag0Alpha0.7Decay1.0",1.11037621713319
"258",58,"TVLag0Alpha0.7Decay1.0",8.61128820100538
"259",59,"TVLag0Alpha0.7Decay1.0",11.6910515002665
"260",60,"TVLag0Alpha0.7Decay1.0",11.6871689967046
"261",61,"TVLag0Alpha0.7Decay1.0",4.4770484713024
"262",62,"TVLag0Alpha0.7Decay1.0",13.5875681645637
"263",63,"TVLag0Alpha0.7Decay1.0",12.7762687332255
"264",64,"TVLag0Alpha0.7Decay1.0",7.06713617246767
"265",65,"TVLag0Alpha0.7Decay1.0",8.3842850143583
"266",66,"TVLag0Alpha0.7Decay1.0",5.34981190038734
"267",67,"TVLag0Alpha0.7Decay1.0",3.09002175346715
"268",68,"TVLag0Alpha0.7Decay1.0",8.74802328960763
"269",69,"TVLag0Alpha0.7Decay1.0",12.7051749382086
"270",70,"TVLag0Alpha0.7Decay1.0",11.9230027351379
"271",71,"TVLag0Alpha0.7Decay1.0",11.2329553097498
"272",72,"TVLag0Alpha0.7Decay1.0",7.40569440825355
"273",73,"TVLag0Alpha0.7Decay1.0",2.7595515089007
"274",74,"TVLag0Alpha0.7Decay1.0",8.30803165170057
"275",75,"TVLag0Alpha0.7Decay1.0",11.7918036666006
"276",76,"TVLag0Alpha0.7Decay1.0",1.99831911334334
"277",77,"TVLag0Alpha0.7Decay1.0",2.80981052293586
"278",78,"TVLag0Alpha0.7Decay1.0",7.90378434295526
"279",79,"TVLag0Alpha0.7Decay1.0",0.899124394517454
"280",80,"TVLag0Alpha0.7Decay1.0",7.69599437431352
"281",81,"TVLag0Alpha0.7Decay1.0",5.74525752324614
"282",82,"TVLag0Alpha0.7Decay1.0",12.7949494412416
"283",83,"TVLag0Alpha0.7Decay1.0",5.6872279075759
"284",84,"TVLag0Alpha0.7Decay1.0",5.31720519208008
"285",85,"TVLag0Alpha0.7Decay1.0",11.7956713713146
"286",86,"TVLag0Alpha0.7Decay1.0",10.9988969857003
"287",87,"TVLag0Alpha0.7Decay1.0",5.73999250794605
"288",88,"TVLag0Alpha0.7Decay1.0",7.44813403830476
"289",89,"TVLag0Alpha0.7Decay1.0",6.35794316911526
"290",90,"TVLag0Alpha0.7Decay1.0",7.40569440825355
"291",91,"TVLag0Alpha0.7Decay1.0",8.52702149832713
"292",92,"TVLag0Alpha0.7Decay1.0",2.88802116922963
"293",93,"TVLag0Alpha0.7Decay1.0",11.9576283001193
"294",94,"TVLag0Alpha0.7Decay1.0",13.2067091024754
"295",95,"TVLag0Alpha0.7Decay1.0",7.29200815933004
"296",96,"TVLag0Alpha0.7Decay1.0",9.77764980065907
"297",97,"TVLag0Alpha0.7Decay1.0",11.1736485499174
"298",98,"TVLag0Alpha0.7Decay1.0",10.6659608899401
"299",99,"TVLag0Alpha0.7Decay1.0",14.6052197483593
"300",100,"TVLag0Alpha0.7Decay1.0",8.56698157989683
"301",101,"TVLag0Alpha0.7Decay1.0",12.1377586338707
"302",102,"TVLag0Alpha0.7Decay1.0",14.8408538611322
"303",103,"TVLag0Alpha0.7Decay1.0",14.2682871407457
"304",104,"TVLag0Alpha0.7Decay1.0",10.7868066717961
"305",105,"TVLag0Alpha0.7Decay1.0",12.7351298967736
"306",106,"TVLag0Alpha0.7Decay1.0",8.68638622072943
"307",107,"TVLag0Alpha0.7Decay1.0",2.62846473790927
"308",108,"TVLag0Alpha0.7Decay1.0",6.46341512684049
"309",109,"TVLag0Alpha0.7Decay1.0",1.67199146423048
"310",110,"TVLag0Alpha0.7Decay1.0",13.3720740852702
"311",111,"TVLag0Alpha0.7Decay1.0",12.2673542103741
"312",112,"TVLag0Alpha0.7Decay1.0",12.865829872164
"313",113,"TVLag0Alpha0.7Decay1.0",10.2916351615784
"314",114,"TVLag0Alpha0.7Decay1.0",11.6444248898163
"315",115,"TVLag0Alpha0.7Decay1.0",5.83967766878721
"316",116,"TVLag0Alpha0.7Decay1.0",5.67664982697512
"317",117,"TVLag0Alpha0.7Decay1.0",8.74362682501358
"318",118,"TVLag0Alpha0.7Decay1.0",5.74525752324614
"319",119,"TVLag0Alpha0.7Decay1.0",8.14102040684832
"320",120,"TVLag0Alpha0.7Decay1.0",2.20092559013857
"321",121,"TVLag0Alpha0.7Decay1.0",8.83575494410417
"322",122,"TVLag0Alpha0.7Decay1.0",2.15305261762687
"323",123,"TVLag0Alpha0.7Decay1.0",12.1988182798166
"324",124,"TVLag0Alpha0.7Decay1.0",8.02277820598973
"325",125,"TVLag0Alpha0.7Decay1.0",12.4077213598599
"326",126,"TVLag0Alpha0.7Decay1.0",6.30239600978
"327",127,"TVLag0Alpha0.7Decay1.0",1.16308209736497
"328",128,"TVLag0Alpha0.7Decay1.0",5.94382763568304
"329",129,"TVLag0Alpha0.7Decay1.0",12.0574174450279
"330",130,"TVLag0Alpha0.7Decay1.0",4.82854775416626
"331",131,"TVLag0Alpha0.7Decay1.0",0.215135845275642
"332",132,"TVLag0Alpha0.7Decay1.0",13.7292120495105
"333",133,"TVLag0Alpha0.7Decay1.0",1.22501004327318
"334",134,"TVLag0Alpha0.7Decay1.0",12.0382547844599
"335",135,"TVLag0Alpha0.7Decay1.0",3.4519349681884
"336",136,"TVLag0Alpha0.7Decay1.0",4.16780259436103
"337",137,"TVLag0Alpha0.7Decay1.0",2.67246560664655
"338",138,"TVLag0Alpha0.7Decay1.0",14.0357785424363
"339",139,"TVLag0Alpha0.7Decay1.0",3.84213011225303
"340",140,"TVLag0Alpha0.7Decay1.0",10.6659608899401
"341",141,"TVLag0Alpha0.7Decay1.0",5.58639179181547
"342",142,"TVLag0Alpha0.7Decay1.0",11.0188147962114
"343",143,"TVLag0Alpha0.7Decay1.0",12.0650788546935
"344",144,"TVLag0Alpha0.7Decay1.0",7.15840603017994
"345",145,"TVLag0Alpha0.7Decay1.0",6.75097810411409
"346",146,"TVLag0Alpha0.7Decay1.0",8.79193601393263
"347",147,"TVLag0Alpha0.7Decay1.0",12.8061522602179
"348",148,"TVLag0Alpha0.7Decay1.0",12.9216700840345
"349",149,"TVLag0Alpha0.7Decay1.0",3.52364921021872
"350",150,"TVLag0Alpha0.7Decay1.0",3.94783883773691
"351",151,"TVLag0Alpha0.7Decay1.0",14.2861050033029
"352",152,"TVLag0Alpha0.7Decay1.0",7.92672713020742
"353",153,"TVLag0Alpha0.7Decay1.0",11.1736485499174
"354",154,"TVLag0Alpha0.7Decay1.0",10.1105388681715
"355",155,"TVLag0Alpha0.7Decay1.0",10.7827878498302
"356",156,"TVLag0Alpha0.7Decay1.0",0.741468744636365
"357",157,"TVLag0Alpha0.7Decay1.0",6.6375845100706
"358",158,"TVLag0Alpha0.7Decay1.0",9.20454697205619
"359",159,"TVLag0Alpha0.7Decay1.0",1.54480708370206
"360",160,"TVLag0Alpha0.7Decay1.0",8.41112702049728
"361",161,"TVLag0Alpha0.7Decay1.0",10.1600657545652
"362",162,"TVLag0Alpha0.7Decay1.0",6.22630977827949
"363",163,"TVLag0Alpha0.7Decay1.0",10.8068911688638
"364",164,"TVLag0Alpha0.7Decay1.0",9.78603081431341
"365",165,"TVLag0Alpha0.7Decay1.0",7.75163789599191
"366",166,"TVLag0Alpha0.7Decay1.0",12.5963332532725
"367",167,"TVLag0Alpha0.7Decay1.0",2.08037329713387
"368",168,"TVLag0Alpha0.7Decay1.0",11.5353167179201
"369",169,"TVLag0Alpha0.7Decay1.0",11.8690548896958
"370",170,"TVLag0Alpha0.7Decay1.0",14.4141139439334
"371",171,"TVLag0Alpha0.7Decay1.0",4.26995356524963
"372",172,"TVLag0Alpha0.7Decay1.0",9.82788985675981
"373",173,"TVLag0Alpha0.7Decay1.0",2.21678410622353
"374",174,"TVLag0Alpha0.7Decay1.0",9.99041686292209
"375",175,"TVLag0Alpha0.7Decay1.0",12.1377586338707
"376",176,"TVLag0Alpha0.7Decay1.0",14.1504489216478
"377",177,"TVLag0Alpha0.7Decay1.0",13.1144554789925
"378",178,"TVLag0Alpha0.7Decay1.0",10.0650477151347
"379",179,"TVLag0Alpha0.7Decay1.0",14.1432937132153
"380",180,"TVLag0Alpha0.7Decay1.0",9.8738467358081
"381",181,"TVLag0Alpha0.7Decay1.0",9.49507456256723
"382",182,"TVLag0Alpha0.7Decay1.0",11.9883705441365
"383",183,"TVLag0Alpha0.7Decay1.0",4.63403777841125
"384",184,"TVLag0Alpha0.7Decay1.0",14.5310288905544
"385",185,"TVLag0Alpha0.7Decay1.0",13.3133785683906
"386",186,"TVLag0Alpha0.7Decay1.0",11.46494172882
"387",187,"TVLag0Alpha0.7Decay1.0",8.75681337997962
"388",188,"TVLag0Alpha0.7Decay1.0",10.9150726329843
"389",189,"TVLag0Alpha0.7Decay1.0",14.4743934014674
"390",190,"TVLag0Alpha0.7Decay1.0",2.14502952124703
"391",191,"TVLag0Alpha0.7Decay1.0",3.62044634786648
"392",192,"TVLag0Alpha0.7Decay1.0",5.6977975628576
"393",193,"TVLag0Alpha0.7Decay1.0",2.02308468233851
"394",194,"TVLag0Alpha0.7Decay1.0",9.92387719725398
"395",195,"TVLag0Alpha0.7Decay1.0",9.2002453537449
"396",196,"TVLag0Alpha0.7Decay1.0",3.5366208518919
"397",197,"TVLag0Alpha0.7Decay1.0",6.65242184489881
"398",198,"TVLag0Alpha0.7Decay1.0",10.344879483213
"399",199,"TVLag0Alpha0.7Decay1.0",14.389261577859
"400",200,"TVLag0Alpha0.7Decay1.0",12.5059517102809
"401",1,"radioLag0Alpha0.9Decay1.0",7.51711286902249
"402",2,"radioLag0Alpha0.9Decay1.0",7.78505610332066
"403",3,"radioLag0Alpha0.9Decay1.0",8.95240803186828
"404",4,"radioLag0Alpha0.9Decay1.0",8.14073275334515
"405",5,"radioLag0Alpha0.9Decay1.0",2.43438818301951
"406",6,"radioLag0Alpha0.9Decay1.0",9.47733919871302
"407",7,"radioLag0Alpha0.9Decay1.0",6.61599107316335
"408",8,"radioLag0Alpha0.9Decay1.0",4.16235306087281
"409",9,"radioLag0Alpha0.9Decay1.0",0.557578239901791
"410",10,"radioLag0Alpha0.9Decay1.0",0.675747526023625
"411",11,"radioLag0Alpha0.9Decay1.0",1.39121305833334
"412",12,"radioLag0Alpha0.9Decay1.0",4.99457534128715
"413",13,"radioLag0Alpha0.9Decay1.0",7.03209705318474
"414",14,"radioLag0Alpha0.9Decay1.0",1.77435569323607
"415",15,"radioLag0Alpha0.9Decay1.0",6.63414194443172
"416",16,"radioLag0Alpha0.9Decay1.0",9.26776456013673
"417",17,"radioLag0Alpha0.9Decay1.0",7.30199326552597
"418",18,"radioLag0Alpha0.9Decay1.0",7.8385208639711
"419",19,"radioLag0Alpha0.9Decay1.0",4.33398023368854
"420",20,"radioLag0Alpha0.9Decay1.0",4.97584177652156
"421",21,"radioLag0Alpha0.9Decay1.0",5.68251045431237
"422",22,"radioLag0Alpha0.9Decay1.0",1.23914351894106
"423",23,"radioLag0Alpha0.9Decay1.0",3.4479889318275
"424",24,"radioLag0Alpha0.9Decay1.0",3.64255808187047
"425",25,"radioLag0Alpha0.9Decay1.0",2.79667462439058
"426",26,"radioLag0Alpha0.9Decay1.0",0.883018273620479
"427",27,"radioLag0Alpha0.9Decay1.0",5.97708331561043
"428",28,"radioLag0Alpha0.9Decay1.0",3.60373854900246
"429",29,"radioLag0Alpha0.9Decay1.0",5.57161133320426
"430",30,"radioLag0Alpha0.9Decay1.0",3.46749972723548
"431",31,"radioLag0Alpha0.9Decay1.0",5.79316960176001
"432",32,"radioLag0Alpha0.9Decay1.0",3.73940732823477
"433",33,"radioLag0Alpha0.9Decay1.0",0.411898854675081
"434",34,"radioLag0Alpha0.9Decay1.0",4.2387270103381
"435",35,"radioLag0Alpha0.9Decay1.0",0.387100456503702
"436",36,"radioLag0Alpha0.9Decay1.0",1.01815505614338
"437",37,"radioLag0Alpha0.9Decay1.0",8.58292170381086
"438",38,"radioLag0Alpha0.9Decay1.0",9.56450955223909
"439",39,"radioLag0Alpha0.9Decay1.0",5.49754238682494
"440",40,"radioLag0Alpha0.9Decay1.0",7.49921260920406
"441",41,"radioLag0Alpha0.9Decay1.0",4.67501305428518
"442",42,"radioLag0Alpha0.9Decay1.0",6.72481391509762
"443",43,"radioLag0Alpha0.9Decay1.0",5.68251045431237
"444",44,"radioLag0Alpha0.9Decay1.0",1.9416002028811
"445",45,"radioLag0Alpha0.9Decay1.0",5.31188008347037
"446",46,"radioLag0Alpha0.9Decay1.0",4.71273171892384
"447",47,"radioLag0Alpha0.9Decay1.0",2.25102400536283
"448",48,"radioLag0Alpha0.9Decay1.0",8.17620436797348
"449",49,"radioLag0Alpha0.9Decay1.0",3.42846586292694
"450",50,"radioLag0Alpha0.9Decay1.0",2.6162288281924
"451",51,"radioLag0Alpha0.9Decay1.0",0.791651384781902
"452",52,"radioLag0Alpha0.9Decay1.0",2.18953837375522
"453",53,"radioLag0Alpha0.9Decay1.0",8.21165889350777
"454",54,"radioLag0Alpha0.9Decay1.0",9.00505208706092
"455",55,"radioLag0Alpha0.9Decay1.0",5.88520628643039
"456",56,"radioLag0Alpha0.9Decay1.0",9.56450955223909
"457",57,"radioLag0Alpha0.9Decay1.0",5.75630953255509
"458",58,"radioLag0Alpha0.9Decay1.0",4.08582307905678
"459",59,"radioLag0Alpha0.9Decay1.0",9.59935294820666
"460",60,"radioLag0Alpha0.9Decay1.0",6.01379009770059
"461",61,"radioLag0Alpha0.9Decay1.0",0.533624114753247
"462",62,"radioLag0Alpha0.9Decay1.0",8.38867827887807
"463",63,"radioLag0Alpha0.9Decay1.0",3.3698221430854
"464",64,"radioLag0Alpha0.9Decay1.0",6.03213414779424
"465",65,"radioLag0Alpha0.9Decay1.0",8.40635726695624
"466",66,"radioLag0Alpha0.9Decay1.0",2.12786026593117
"467",67,"radioLag0Alpha0.9Decay1.0",5.10681408608662
"468",68,"radioLag0Alpha0.9Decay1.0",3.17350840700744
"469",69,"radioLag0Alpha0.9Decay1.0",5.64557102776991
"470",70,"radioLag0Alpha0.9Decay1.0",8.60055583301714
"471",71,"radioLag0Alpha0.9Decay1.0",6.21523759094326
"472",72,"radioLag0Alpha0.9Decay1.0",3.13408582300155
"473",73,"radioLag0Alpha0.9Decay1.0",6.65228729663191
"474",74,"radioLag0Alpha0.9Decay1.0",1.36960654061761
"475",75,"radioLag0Alpha0.9Decay1.0",5.10681408608662
"476",76,"radioLag0Alpha0.9Decay1.0",8.56528354825847
"477",77,"radioLag0Alpha0.9Decay1.0",0.436532352239609
"478",78,"radioLag0Alpha0.9Decay1.0",5.83000363125768
"479",79,"radioLag0Alpha0.9Decay1.0",6.08712921451233
"480",80,"radioLag0Alpha0.9Decay1.0",1.79535404252246
"481",81,"radioLag0Alpha0.9Decay1.0",5.49754238682494
"482",82,"radioLag0Alpha0.9Decay1.0",1.01815505614338
"483",83,"radioLag0Alpha0.9Decay1.0",4.29590714192548
"484",84,"radioLag0Alpha0.9Decay1.0",8.70627660975262
"485",85,"radioLag0Alpha0.9Decay1.0",8.44170285809478
"486",86,"radioLag0Alpha0.9Decay1.0",3.93228052009488
"487",87,"radioLag0Alpha0.9Decay1.0",5.64557102776991
"488",88,"radioLag0Alpha0.9Decay1.0",8.01644618579792
"489",89,"radioLag0Alpha0.9Decay1.0",5.27466173809142
"490",90,"radioLag0Alpha0.9Decay1.0",9.28524907684101
"491",91,"radioLag0Alpha0.9Decay1.0",1.19532202883221
"492",92,"radioLag0Alpha0.9Decay1.0",0.411898854675081
"493",93,"radioLag0Alpha0.9Decay1.0",6.74293196363816
"494",94,"radioLag0Alpha0.9Decay1.0",7.28403508980695
"495",95,"radioLag0Alpha0.9Decay1.0",3.07484822282612
"496",96,"radioLag0Alpha0.9Decay1.0",6.39774351918032
